symbol,price,trailingPE,forwardPE,pegRatio,priceToSales,priceToBook,enterpriseToEbitda,enterpriseToRevenue,priceToCash,profitMargins,grossMargins,operatingMargins,returnOnAssets,returnOnEquity,totalCashPerShare,bookValue,totalDebt,debtToEquity,currentRatio,quickRatio,revenueGrowth,earningsGrowth,trailingEps,forwardEps,epsCurrentYear,dividendRate,dividendYield,payoutRatio,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,sharesOutstanding,floatShares,beta,rsi_14,sma20_dist,sma50_dist,sma200_dist,avgVolume,fiftyTwoWeekHigh,fiftyTwoWeekLow,perf_week,perf_month,perf_quarter,perf_half_y,perf_ytd,perf_3y,perf_5y,perf_10y,fullTimeEmployees,recommendationMean,target_52WeekChange
ANSCU,10.95,,,,,-17.325949,,,,0.0,0.0,0.0,-0.013040001,,0.0,-0.632,838405.0,,0.003,0.0,,5.959,,,,,,,0.0,0.00055,,,,32922446.0,-0.045,98.72155117556574,0.005094325258277901,0.006452324491259014,0.0072021854907694935,33.0,11.9,10.6,1.74187092139783e-08,0.007359716217402938,0.01201481597434486,0.01671304870805022,0.007359716217402938,0.08955221812780159,0.08955221812780159,0.08955221812780159,,,0.033018827
AKCLY,15.0,,,,,0.8578765,-0.558,-0.08,0.01626352990158396,0.06989,0.27691,0.11405,0.06123,0.10108,922.309,17.485035,21439000576.0,11.275,2.8,2.07,-0.027,-0.005,,,,,,,,,,,,47884103.0,0.13,,,0.2679628064243449,0.2679628064243449,200.0,15.0,11.83,0.267962814601681,0.267962814601681,0.267962814601681,0.267962814601681,0.267962814601681,0.267962814601681,0.267962814601681,0.267962814601681,5250.0,,0.0
AFJK,46.01,230.04999,,,,-81.868324,,,,0.0,0.0,0.0,-0.01044,,0.0,-0.562,1655400.0,,0.009,0.001,,-0.302,0.2,,,,,0.0,0.33602002,0.44384998,0.05,0.0089,6121733.0,4396751.0,,47.6821534103752,-0.18912964659456535,0.4278656310477137,1.7970812114079084,210845.0,130.37,6.75,-0.3133860836705801,0.7066024318412905,3.0359650473332,3.1264575402796977,-0.39348800909814846,3.5330050964733215,3.5330050964733215,3.5330050964733215,,,4.264186
AFJKU,64.33,,,,,-114.4662,,,,0.0,0.0,0.0,-0.01044,,0.0,-0.562,1655400.0,,0.009,0.001,,-0.302,,,,,,,0.0,0.00075,1.8,,,4396751.0,,77.25746768588508,0.11504960875979457,1.0058995210536819,2.905865781021366,561.0,80.0,7.6,-0.010307692307692334,1.8873428194532775,4.718222222222222,4.718222222222222,-0.025303030303030327,5.337931272682651,5.337931272682651,5.337931272682651,,,4.936073
AL,64.35,7.465197,8.752982,,2.4729795,0.8622422,,9.258,15.904597132970833,0.35085,0.58435,0.49838,0.02783,0.12741,4.046,74.631,20194930688.0,242.113,0.798,0.666,0.051,0.476,8.62,7.35178,5.83279,0.88,1.37,0.1021,0.061329998,0.91396004,1.29,0.0238,111765032.0,104864659.0,1.163,64.37737565790508,0.002313031022270925,0.005343082114735639,0.09411143614240272,1875074.0,64.4,38.25,0.002336496244364914,0.0024925619646111227,0.016078050176731223,0.11119043255820132,0.0031176690469821144,0.5687689644820847,0.624464098636339,2.0156404414116955,165.0,3.0,0.39552557
APD,265.98,,19.275171,6.6869,4.9184585,3.9403863,104.275,6.511,31.675598428010005,-0.03277,0.31413,-0.89169,-0.0126,-0.01923,8.397,67.501,18430300160.0,106.228,1.381,0.999,-0.006,-0.998,-1.74,13.7991,12.92523,7.16,2.68,1.0099,0.01918,0.95053,3.19,0.028099999,222591758.0,222278615.0,0.879,66.21823118926662,0.05240278627774359,0.053167580272450436,-0.02139210082626825,1571417.0,341.14,229.11,0.01822218343562138,0.10597092630618826,0.058225257402349455,-0.0813694117270097,0.06192357848727028,-0.06205771644473891,0.04937396293047028,2.070667124913881,21087.0,2.08696,-0.1435942
AIRT,20.25,,,,0.19600761,778.8461,72.902,0.636,2.948885976408912,-0.020079998,0.23697,-0.0279,-0.0076099997,-0.34589002,6.867,0.026,135523008.0,1854.701,2.063,0.805,-0.21,0.769,-2.01,,,,,0.0,0.52192,0.24791999,13.35,0.0209,2702639.0,888276.0,0.426,60.820277715623746,0.05780029543254545,0.02239680103400921,-0.014811877719909763,1145.0,26.7,14.56,0.05194805194805195,0.002971741671882196,-0.11456059217710203,-0.05285309659133234,0.06020940290901618,-0.20898438678705117,-0.06250001655684548,0.556893844247588,646.0,,-0.014999986
AIRTP,19.42,57.79762,,,1.6754425,746.92303,73.399,0.64,2.8280180573758558,-0.020079998,0.23697,-0.0279,-0.0076099997,-0.34589002,6.867,0.026,135523008.0,1854.701,2.063,0.805,-0.21,0.769,0.336,,,2.0,9.93,,0.0,4.0000003e-05,1.36,,3044420.0,888276.0,0.426,44.38979993706428,-0.011704834605597805,-0.008035829214621745,0.05632898806076288,1227.0,20.5,14.365,-0.014213236146985421,-0.001542455617617027,0.040927274959721906,0.17767147369927153,-0.01170481541960837,0.20711838119063739,0.2400670671051659,0.28834862553068435,646.0,,0.18170083
AWATY,13.74,,,,,0.9759155,3.137,0.357,0.0520776085234444,0.04645,0.21725,0.060850002,0.03729,0.09819999,263.837,14.079087,429691994112.0,81.29,1.385,0.895,0.04,0.142,,,,,,,,,,,,190873768.0,0.312,0.0,,-0.04284221525600837,-0.04284221525600837,150.0,14.97,13.74,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,-0.08216434502929601,20836.0,,-0.08216435
AWTRF,17.01,12.6,,,0.0035902625,1.208175,3.143,0.357,0.06447162452574887,0.04645,0.21725,0.060850002,0.03729,0.09819999,263.837,14.079087,429691994112.0,81.29,1.385,0.895,0.04,0.142,1.35,,,0.51,3.0,0.3497,0.12832,0.39014,,,229155635.0,190873768.0,0.312,82.52277829557289,-1.345572200438187e-08,0.0,0.21750458085203864,3.0,17.15,11.05,-1.345572200438187e-08,-1.345572200438187e-08,0.19117649286263594,0.5653696890837703,-1.345572200438187e-08,0.5881628822837563,0.3643054840157076,0.28568207846488675,20836.0,,0.5079787
ABNB,132.6,31.571432,27.476912,1.7564,6.797492,9.363746,25.756,5.954,6.881519539156158,0.2203,0.83036005,0.39683,0.07475,0.30776,19.269,14.161,2278000128.0,26.458,1.392,0.845,0.097,0.038,4.2,4.82587,4.12168,,,0.0,0.0149300005,0.85542,4.09,0.043,425294120.0,409577133.0,1.1,48.08837584035361,-0.02685327491083199,0.04393337721107607,0.04180456893371768,4730011.0,163.93,99.88,-0.043704049488391544,0.004469400179647036,0.07901375749513978,-0.04809765186629888,-0.003082433830300413,0.3093710318502182,-0.21663616321197732,-0.08368465311325787,7300.0,2.44186,0.004766941
EADSF,249.0,33.42282,,1.268,2.7870336,7.1521845,25.65,2.758,16.352531687134693,0.070199996,0.15539,0.09194,0.02779,0.23055,15.227,34.814537,13521000448.0,57.06,1.15,0.365,0.136,0.137,7.45,,,2.27,0.91,0.3125,0.2573,0.31774,,,789379560.0,586256412.0,0.935,60.92771765111597,0.03931880989966775,0.05384513809180385,0.1776746931424333,2180.0,259.0,145.0,-0.0051937796081008986,0.10176991150442478,0.025155422725123364,0.16523935212306315,0.0409699129464384,1.0961267330639626,1.3803365692620613,3.668385148846676,159409.0,,0.5525483
AKAM,91.53,26.84164,12.4822035,1.0026,3.185904,2.7808833,14.615,4.15,11.770833333333334,0.12262999,0.59126997,0.15743,0.03785,0.10642,7.776,32.914,5231072256.0,110.548,2.281,1.983,0.05,1.553,3.41,7.33284,7.03838,,,0.0,0.01957,1.00137,5.26,0.1107,143865237.0,140662797.0,0.685,59.69570492763857,0.034605535958206056,0.057013846384811676,0.15224327401749949,2979211.0,103.75,67.51,0.06790340657676783,0.04319583118881606,0.25452304205797904,0.17451558631549197,0.07555818614772679,0.029815513371656003,-0.14015967473908472,1.0143046383412515,10700.0,2.08333,0.001657486
AKTS,20.56,,,,194.21907,-0.12657604,-0.92,11.729,0.05639180234344143,0.0,0.0,-16.75777,-0.14799,-0.26504,364.592,-162.432,12010000.0,4.89,9.268,9.183,,,-1.16,,,,,0.0,0.00467,0.02076,,,50649450.0,475153.0,,0.0,,-0.04715560190012753,-0.04715560190012753,1201975.0,29.16,19.02,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,-0.08214284151184295,,,-0.07098216
ALG,193.05,20.005182,16.154812,,1.447877,2.0436141,10.491,1.418,9.55409284370979,0.07204,0.25047,0.089379996,0.06644,0.10823,20.206,94.465,225372992.0,19.899,4.43,2.676,0.047,-0.079,9.65,11.95,9.8625,1.24,0.65,0.120299995,0.01337,0.98971003,5.05,0.066300005,12115428.0,11938300.0,1.125,74.18730884422529,0.07963156592214429,0.1292669972085666,0.0012483837657208646,116929.0,233.29,156.3,0.03506517444524599,0.08230086496985033,0.04946998207517384,-0.11287558812186652,0.13272316080685456,0.27378581971289867,0.30671018330696176,3.070897253862341,3750.0,,0.051273584
AGI,40.3,31.484375,16.192738,,10.513465,4.197042,18.691,11.093,33.278282411230386,0.33462003,0.64177,0.80684,0.0828,0.14274,1.211,9.602,275900000.0,6.831,1.717,0.919,0.281,2.25,1.28,2.48877,1.46771,0.1,0.23,0.078099996,0.0027599998,0.71601,3.37,,419834202.0,419366015.0,0.874,54.02642354980204,0.0023254885476632656,0.09849372795516616,0.3181457646799079,3009087.0,43.87,19.07,-0.03171549653437226,0.07956062210729868,0.07552705329865925,0.5878645127103597,0.04920594012226291,2.8062240412745534,4.33586405127214,16.850833330605145,2400.0,1.38462,1.209147
ALRM,50.76,21.508474,18.907562,,2.5542004,3.0536005,17.683,2.629,2.3696372718360488,0.12923001,0.66033995,0.15698,0.0405,0.15755999,21.421,16.623,1067257024.0,120.83,2.058,1.803,0.066,-0.019,2.36,2.68464,2.51555,,,0.0,0.05303,0.98699,5.8,0.0705,49879680.0,47432084.0,0.807,41.23922903886079,-0.020029921337293068,-0.007022829085076033,-0.05946401641068527,379064.0,64.263,46.65,-0.022718495531538162,-0.02102215055348798,0.0033603448685384355,-0.08557013988758501,-0.009367713948934465,-0.02758622110905821,-0.479971317666226,2.249679921376207,2075.0,2.42857,-0.16634083
ALK,49.66,41.04132,8.908406,,0.40732586,1.420318,7.292,0.689,2.535225648356136,0.01061,0.21688999,0.056560002,0.018860001,0.03526,19.588,34.964,6471000064.0,160.611,0.52,0.429,0.226,-0.663,1.21,5.57451,2.13804,,,0.0,0.00558,0.91242,2.32,0.0866,115988613.0,115412150.0,1.223,51.570061047493994,-0.016546032420231595,0.06713999604603775,-0.009383527759603055,3417288.0,78.08,37.63,0.02223133240507459,-0.052651626580567025,0.03934703366961424,-0.06513552337080222,-0.03610249303643761,-0.01272364307689701,-0.07437094897293285,-0.19901530488936411,31221.0,1.26667,-0.29115987
AIN,58.52,,19.539232,,1.5014825,2.2689207,35.061,1.788,15.506094329623743,-0.04662,0.20442,-0.43728,-0.00953,-0.061100002,3.774,25.792,481536000.0,64.635,2.341,1.603,-0.124,,-1.81,2.995,2.6675,1.12,1.92,0.5323,0.0128999995,1.10054,2.08,0.0353,28663591.0,28425628.0,1.214,74.19815837442292,0.09564420085664807,0.16612730953785337,-0.029148763209847835,404116.0,83.65,41.15,0.059377230663839535,0.16853030871320096,0.03850343943615105,-0.15315526593080858,0.1180741274244446,-0.43382227900320436,-0.18282191182168772,1.1067037342515638,5400.0,,-0.2823761
ALB,173.78,,115.54906,11.0969,4.1350107,2.6353061,36.216,5.102,10.587948577347225,-0.00428,0.12389,-0.02244,0.0014,0.00209,16.413,65.943,3764165888.0,36.655,2.273,1.384,-0.035,,-1.6,1.50395,-0.87314,1.62,0.91,0.5797,0.00339,0.9587,3.15,0.12020001,117697540.0,117266767.0,1.412,74.79937692947937,0.13336507475135786,0.32669249103348863,0.9983567431315831,3437770.0,179.14,49.43,0.0977196808791592,0.32585633851482526,0.8292004307328136,1.3138398975468475,0.20739254389777745,-0.2524522850169039,0.0235383828935477,3.117613740267582,8300.0,2.34615,0.8824215
ALB-PA,70.75,,,,,1.0728962,18.401,2.592,4.310607445317736,-0.00428,0.12389,-0.02244,0.0014,0.00209,16.413,65.943,3764165888.0,36.655,2.273,1.384,-0.035,,,,,3.62,5.03,,0.0,0.89809996,0.09,,,117266767.0,1.412,73.92404095991819,0.11533246792333116,0.2543481112974658,0.7345610217096432,515653.0,72.68,27.07,0.08662262842540594,0.28519529483244677,0.6571532064671431,0.9561045579574411,0.17779258131236508,0.547852540675732,0.547852540675732,0.547852540675732,8300.0,,0.63646686
ACI,17.38,11.285714,7.5482183,1.5208,0.11682559,3.5702546,6.74,0.298,42.80788177339901,0.010650001,0.27119,0.02891,0.042529996,0.29655,0.406,4.868,15431700480.0,616.824,0.908,0.157,0.019,-0.203,1.54,2.30253,2.14777,0.6,3.39,0.38959998,0.14939,0.73627,4.28,0.101,513913121.0,353895993.0,0.308,51.556051792944835,0.0098779812774946,-0.006527877810931641,-0.1133218544735668,9259524.0,23.2,15.8,0.04509927102117931,-0.005151649507261029,-0.08909106194905243,-0.1281796973719171,0.004043936234391169,-0.11593874525570678,0.5006196129864389,0.6908365768267467,280000.0,2.04762,-0.12326735
ALCY,11.87,,,,,-6.147074,,,156.18421052631578,0.0,0.0,0.0,-0.016139999,,0.076,-1.931,1710000.0,,0.106,0.094,,,-0.15,,,,,0.0,0.81107,0.14056,0.17,0.0088,4208042.0,795026.0,-0.049,43.206700354610206,-0.05405136591344304,-0.021039001740191878,0.011053876735752392,45575.0,15.9,10.25,-0.04735152779620032,0.009353721851808355,-0.0016821146127204765,0.012798611736654657,-0.1785467019598767,0.15917971340968556,0.15917971340968556,0.15917971340968556,,,0.07647061
ALCYU,15.0,,,,,-7.767996,,,197.3684210526316,0.0,0.0,0.0,-0.016139999,,0.076,-1.931,1710000.0,,0.106,0.094,,,,,,,,,0.0,0.00057,0.0,,,795026.0,-0.049,99.6529193319799,0.13421550912417543,0.23660346248969488,0.2973197374224851,51.0,15.0,10.96,0.0,0.31578951771349717,0.30434782608695654,0.3146363015422945,0.15384615384615385,0.4836795756064251,0.4836795756064251,0.4836795756064251,,,0.36612022
AA,63.81,14.024176,15.299078,,1.284154,2.6043837,8.759,1.391,11.12835716777119,0.08906,0.18892,0.027709998,0.05834,0.19159001,5.734,24.501,2580999936.0,40.134,1.561,0.791,0.031,1.316,4.55,4.17084,3.52691,0.4,0.62,0.0879,0.00453,0.82208,1.28,0.0327,258964032.0,257034750.0,1.948,72.3881312006242,0.10851493657896444,0.3651008262058284,0.8553517637617613,6898785.0,66.95,21.53,0.04452446948139167,0.370489650298945,0.7231885884785814,1.1844466081898228,0.12858151692169728,0.20614038880222596,1.8696021211240326,3.18304092794371,13900.0,2.30769,0.65947056
ALC,79.67,37.938095,23.266815,2.2294,3.8570554,1.7719012,17.169,4.231,26.10419397116645,0.1028,0.55572,0.12854,0.026199998,0.04816,3.052,44.963,5240000000.0,23.723,2.118,1.15,0.065,-0.094,2.1,3.42419,3.08055,0.33,0.42,0.16219999,0.0014399999,0.67937,5.56,,491200000.0,490207776.0,0.693,50.31101090845702,-0.0040502973135792646,0.015463286802418662,-0.04283283995232791,1726696.0,99.2,71.55,-0.011783710173866322,0.008225808460479477,0.05663127835157324,-0.08383163708857878,0.02667527791987309,0.08328506817559864,0.15173083672133725,0.39243534896869176,25000.0,1.85714,-0.047896385
ALDF,10.515,,,,,339.19357,,,420.6,0.0,0.0,0.0,,,0.025,0.031,0.0,,60.248,45.584,,,,,,,,,0.01856,1.00124,0.17,0.0001,23707500.0,18141356.0,,56.60965573873111,0.00130937429778479,0.0006604454104754034,0.009586995866598176,10209.0,10.687,9.94,0.0004757156050696451,0.0023832439873515505,0.006220114059450378,0.004297968655540643,0.0019056802914727336,0.06212125304718228,0.06212125304718228,0.06212125304718228,,,0.058291435
ALDFU,10.73,,,,,346.12903,,,429.2,0.0,0.0,0.0,,,0.025,0.031,0.0,,60.248,45.584,,,,,,,,,0.01599,0.00124,0.1,,,18141356.0,,81.88866301244667,0.0028037740690917013,0.010928961748633847,0.009773059857050723,120.0,11.779,10.08,4.2662040245149845e-08,0.01706159298681484,-0.0018604651162790302,0.021904761904761944,4.2662040245149845e-08,0.0740740986822875,0.0740740986822875,0.0740740986822875,,,0.06342912
ALRS,24.15,12.777778,9.56057,,2.2266853,1.1137757,,2.946,5.865921787709497,0.18305999,0.0,0.34027,0.01071,0.107609995,4.117,21.683,306896992.0,,,,0.474,1.5,1.89,2.526,2.5,0.83,3.46,0.4339,0.08248,0.59637,6.19,0.024500001,25397303.0,23430790.0,0.672,67.12762237570846,0.05407588425833536,0.08437954631176237,0.12720364812576124,88319.0,24.42,15.78,0.014279737155977244,0.03929643840905716,0.1665978280358545,0.10206239657466062,0.07572379417763364,0.16731563656800458,-0.014976569668816888,0.8159145793145979,846.0,2.6,0.2373581
ALEX,20.83,20.623762,34.14754,,6.704173,1.4982378,17.021,8.773,76.58088235294116,0.32443002,0.47188,0.34923,0.029590001,0.073189996,0.272,13.903,491968992.0,48.635,0.629,0.565,-0.191,-0.247,1.01,0.61,,1.03,4.94,0.8911,0.0087,0.8918,0.81,0.026700001,72638416.0,72113820.0,0.966,82.55423170461903,0.006961644656340555,0.14595367772459694,0.1671854468840966,873625.0,21.03,15.07,0.004823948865021646,0.00973555013890546,0.2769288936739811,0.2099186187703297,0.008716725655926964,0.22231201455100424,0.540336862504769,0.42210660201053574,96.0,,0.17278373
ALX,235.07,32.969147,18.068409,,5.56237,9.355648,18.297,8.88,4.19565566601817,0.16993,0.51477003,0.30629998,0.032780003,0.22994,56.027,25.126,1008804992.0,786.127,0.856,0.734,-0.04,-0.108,7.13,13.01,,18.0,7.7,2.5210001,0.5838,0.34472,4.23,0.066700004,5107290.0,2125654.0,0.789,67.14110338334663,0.055223367641338096,0.07392625648503988,0.046649526020084764,61282.0,260.84,185.75,0.014282039918957733,0.08427120244957048,0.031962332737444525,0.01010121175709464,0.07406560972513192,0.32227265915417036,0.2599141636798098,0.22496884570847156,90.0,4.0,0.2250694
ARE,57.26,,-715.75,,3.1962798,0.5861818,14.069,9.01,17.07724425887265,-0.13436,0.69575995,0.19073,0.010670001,-0.01084,3.353,97.683,13955526656.0,66.083,1.579,1.363,-0.05,,-2.47,-0.08,,4.68,8.34,6.8946996,0.01101,0.97685,2.84,0.0715,170587154.0,153931824.0,1.319,74.91334536972983,0.13114244915669565,0.1295534259438261,-0.18594641548436258,2956450.0,105.14,44.1,0.07490143622956955,0.23708074841810395,-0.2276261748183654,-0.2517598946487629,0.16928728961910047,-0.5732016805833842,-0.5820508247236786,0.01238010500979034,552.0,2.53333,-0.4391048
AGQPF,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.3199644642791673e-08,0.0,0.0,0.0,14.45,14.45,1.3199644642791673e-08,1.3199644642791673e-08,0.030546289562258366,0.06202565458211506,1.3199644642791673e-08,0.3798207298534634,0.33427186050236746,0.33427186050236746,,,
AQNB,25.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.601532602059,0.0013203609524057092,-0.002764751445104702,0.001768701998175253,24359.0,26.22,24.59,0.0021534488058384434,0.001761282359420892,-0.004201809855226171,0.017995101024955232,0.0005863986058906505,0.3741969461405664,0.2835312771494315,0.52270654034741,,,
BABA,170.93,22.821095,19.253479,2.1793,0.4032047,2.677592,19.718,3.123,8.488354769826687,0.121879995,0.41173,0.02165,0.04033,0.11191,20.137,63.837204,302947991552.0,27.249,1.456,0.841,0.048,-0.518,7.49,8.877875,44.39411,1.05,0.62,0.144,4.0000003e-05,0.122600004,5.88,0.023,2387324434.0,17597446383.0,0.358,65.14447927201171,0.10980895358014664,0.09043608512201932,0.2341756842913184,12572269.0,192.67,81.82,0.10655789893973795,0.14495282796611447,0.03537466710070435,0.45720371315402547,0.09753431341379196,0.562497564976389,-0.2607241704299527,1.5664351375401047,126661.0,1.48837,1.0611427
BABAF,21.89,23.287233,,2.2462,0.43209723,0.34290347,2.588,0.41,1.0870536822764065,0.121879995,0.41173,0.02165,0.04033,0.11191,20.137,63.837204,302947991552.0,27.249,1.456,0.841,0.048,-0.518,0.94,,,0.13,0.6,0.144,0.048800003,0.29549998,,,19098595471.0,17597446383.0,0.358,61.60189082968305,0.1504915445219818,0.11001580086448379,0.2581255136818994,121188.0,23.99,10.02,0.12256410256410259,0.15820108157770638,0.05769235136209178,0.5096551724137931,0.1254498273187622,0.5628156806048928,-0.2520810591368527,-0.08040307680152958,126661.0,,1.1273081
ALCO,39.24,,-106.054054,,6.8181095,2.9118435,-26.862,7.792,7.879518072289156,0.0,-0.34117,194.04239,-0.055689998,-0.80984,4.98,13.476,85711000.0,79.366,9.563,6.874,-0.142,,-19.29,-0.37,-1.06,0.2,0.53,0.2198,0.27053,0.61702,4.26,0.0234,7656646.0,5887348.0,1.046,67.5840109602151,0.06697988023078816,0.1109538235044309,0.1904274344377552,26079.0,39.27,27.02,0.09334078203739918,0.03650760699504783,0.12978744814432158,0.2187288032276284,0.0686274154554242,0.5675202897766712,0.4198685012291389,0.4882275438393944,20.0,,0.1579268
ALGN,171.47,33.23062,15.606626,1.0117,3.120868,3.1213822,13.885,2.827,12.246982358402972,0.095010005,0.69254994,0.15673,0.06323,0.095769994,14.001,54.934,121271000.0,3.064,1.289,1.091,0.018,-0.497,5.16,10.987,10.1919,,,0.0,0.06756,0.97524,1.92,0.0429,71749995.0,67215395.0,1.833,67.90988189430236,0.05164383402487311,0.12324000403520059,0.07798325910292955,1303288.0,237.23,122.0,0.005217482468002202,0.05267358734422597,0.32062542233729774,-0.1081812233331299,0.09895533770107168,-0.3030807808526131,-0.6977063873487437,1.868830495010099,21065.0,2.16667,-0.2269426
ALHC,22.5,,55.214725,,1.2377979,27.812113,113.841,1.11,6.989748369058714,-0.0057200002,0.12416001,0.00828,0.0046200003,-0.15161,3.219,0.809,329657984.0,203.655,1.612,1.414,0.435,,-0.11,0.4075,0.2325,,,0.0,0.036930002,0.95292,5.64,0.1179,200091742.0,164497422.0,1.162,72.09343350492105,0.10136200988035395,0.1946670064830596,0.36166187139787487,2559109.0,23.03,11.625,0.07398564107942636,0.12331498895061453,0.3243084345562181,0.7110266656049334,0.11275968170481883,0.7564402234947971,0.2998267298776641,0.2998267298776641,1679.0,1.41667,0.4945017
ALKT,20.69,,22.603622,,5.2666955,6.2057586,-64.869,6.19,23.89145496535797,-0.106309995,0.58358,-0.11185,-0.04769,-0.12737,0.866,3.334,378443008.0,108.091,2.169,1.756,0.315,,-0.42,0.91534,0.52119,,,0.0,0.2471,0.93579,8.26,0.1103,105004011.0,72188157.0,0.532,35.08016804030119,-0.08659470044549135,-0.042023187761603076,-0.1722335858400972,1365659.0,36.96,18.711,-0.06717765034602291,-0.06591420513203368,-0.07757468932241925,-0.2592194853586921,-0.08774251668425435,0.3811749420728781,-0.5188372093023256,-0.5188372093023256,938.0,1.7,-0.38727993
ALKS,31.22,15.532338,15.306923,,3.388444,2.9736166,10.333,2.64,4.639619557140734,0.22272,0.86041,0.22599001,0.09993,0.22347,6.729,10.499,71598000.0,4.13,3.672,3.091,0.042,-0.121,2.01,2.0396,1.93876,,,0.0,0.0148,1.06322,13.34,0.1918,165117509.0,162751375.0,0.429,68.24809838838779,0.08308759398816014,0.06439559240672048,0.06502557664721625,2306637.0,36.45,25.17,0.05472971613691022,0.11261584441200875,0.013636388744908797,0.06335147653207641,0.10474167541205577,0.09390325853194303,0.3956190804090235,-0.4755585311576123,1800.0,1.52941,0.029243708
ALGT,88.87,,12.157519,,0.63129073,1.5506622,9.29,1.048,1.6447356245257527,-0.11359999,0.22539,-0.04221,0.01625,-0.25299,54.033,57.311,2125869952.0,209.372,0.976,0.888,-0.0,,-16.37,7.30988,2.9153,,,0.0,0.16045,1.00964,4.62,0.1265,18309380.0,14517475.0,1.633,56.4164908730274,0.012665440871394765,0.1297301969877252,0.44397234566296495,364487.0,107.57,39.8,-0.03893155805319829,0.019034525088338222,0.35472564126748907,0.6992352064323821,0.009771592351950489,0.13922247201692434,-0.5053972479590851,-0.36230920849354475,5871.0,2.36364,-0.15487587
ALLE,163.49,22.12314,18.451513,1.8246,3.5342774,7.2254386,16.495,3.986,46.47242751563389,0.16092,0.45116,0.21856001,0.10391,0.36411,3.518,22.627,2259699968.0,116.084,1.771,1.014,0.107,0.095,7.39,8.86052,8.18191,2.04,1.26,0.272,0.01124,0.98814005,2.84,0.031600002,86031953.0,84827506.0,1.05,54.30797248598647,0.014133594039350347,0.006698185123108035,0.04473229413920468,825137.0,180.68,116.57,-0.004748306155560819,0.023924355701518758,-0.07892957746478868,0.06487332312834106,0.01603378459494849,0.5062521477258638,0.5252067602319254,2.1554112853903047,14400.0,2.58333,0.21866989
ALGM,32.69,,34.683247,,7.6757727,6.4085474,100.004,7.817,51.48031496062992,-0.03598,0.44781,0.02913,-0.00141,-0.02984,0.635,5.101,308697984.0,32.638,3.891,1.85,0.144,,-0.16,0.94253,0.52083,,,0.0,0.33113,0.74999,5.24,0.1009,185119045.0,123966820.0,1.605,68.56064150241205,0.14226810780206323,0.1989202749191305,0.15224509793554614,2103504.0,38.45,16.38,0.04440897114443473,0.24580793769599107,0.11455847545291718,-0.0866163966534693,0.21479004776522664,-0.035977583394333684,-0.0009169076889931294,0.8468925757589144,4060.0,1.33333,0.36018562
ALH,22.22,37.03333,18.480936,,2.6995008,-28.162231,16.279,4.029,32.20289855072464,0.07081,0.3712,0.19535999,,,0.69,-0.789,2546842880.0,,1.406,0.985,0.139,,0.6,1.20232,0.93639,,,0.0,0.05589,0.7524,4.23,0.1712,202826920.0,45615238.0,,52.86646629836154,0.03911895593482299,-0.0330469899127044,-0.06233509367048757,1061164.0,27.48,20.1,0.017399260291080212,0.043682435156420445,-0.11790394883247782,-0.1047542194517595,0.038803208697295956,-0.1047542194517595,-0.1047542194517595,-0.1047542194517595,,1.375,-0.11925864
ARLP,24.33,12.873016,9.089652,,1.3891116,1.7240646,5.6,1.572,33.057065217391305,0.108839996,0.31923,0.18107,0.068969995,0.13363,0.736,14.112,471545984.0,25.753,1.902,1.043,-0.069,0.11,1.89,2.67667,2.355,2.6,10.63,1.4286,0.29313,0.17405,3.55,0.0128,128428024.0,90341409.0,0.291,59.67250021589348,0.02738423863153791,0.013623297087863941,-0.031707307366267805,325459.0,30.56,22.2,0.010801840817292886,0.03796925962732973,0.017896198571649428,-0.05627436205491003,0.04465431702835579,0.6554383250958928,6.067314206478422,4.8749955998306485,3653.0,1.0,-0.12803137
AWF,10.59,12.458823,,,12.376576,0.9195103,,12.485,5295.0,0.98898005,1.0,0.86673,0.03917,0.07362,0.002,11.517,4710949.0,0.474,0.583,0.573,-0.011,0.068,0.85,,,0.74,6.94,0.9247,0.0,0.26002002,0.16,,86229677.0,,0.71,38.23052701525067,-0.007372803900391153,-0.012642649362273455,-0.025337542451658,272756.0,11.43,9.3,-0.006566589907513285,-0.0013234087004070144,-0.01041556697194336,-0.00914950872484756,-0.006849133351220834,0.3373462448685463,0.3333036969442276,1.1409048991398916,,,-0.0111628175
AB,39.25,12.996689,10.484644,,-42.38352,3.0346375,,,,0.0,0.0,1.0,-0.03904,0.19754,,12.934,0.0,,,,-0.403,-0.288,3.02,3.74357,3.32014,3.47,8.92,1.1192,0.02053,0.16003,0.68,0.0015,90993251.0,90124265.0,0.837,50.65717990455134,0.008401198618392253,-0.011773118214594975,-0.00839892427073113,190727.0,43.3,32.28,0.022135376050656,-0.015056424017449777,0.011540872814451696,-0.0016530843748353537,0.015786765527614894,0.31834701535398646,0.6935314604744254,4.014868006166749,4341.0,2.71429,0.058199644
